	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	
	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2	1	1	
	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	
	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	2	
	1	2	1	1	1	1	1	5	2	2	6	1	3	2	1	1	2	2	
	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	
	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	
	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	
	1	1	2	1	1	2	2	1	1	1	1	3	1	2	1	1	2	1	
	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	
	1	1	3	1	1	2	2	1	1	1	1	1	2	1	2	1	2	2	
	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	
	2	1	2	1	1	3	2	1	1	1	1	1	1	1	1	1	1	1	
	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	
	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	
	1	1	1	1	1	1	1	1	3	1	5	1	1	3	2	1	1	1	
	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	
	1	1	3	4	2	1	2	1	1	2	1	2	3	1	1	1	5	5	
	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	
	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	
	1	5	2	1	1	2	3	3	2	2	2	2	3	1	4	1	2	2	
	1	1	2	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	
	1	1	1	1	1	1	1	4	7	1	1	1	1	1	1	2	1	1	
	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	
	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
	2	3	2	1	1	1	1	1	2	1	1	2	2	1	1	1	1	2	
	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	
	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	
	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	
	1	1	2	1	1	2	2	2	1	1	1	2	1	1	1	1	1	1	
	1	1	1	1	1	1	2	3	1	2	1	1	1	1	1	1	1	3	
	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	
	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	
	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	
	1	1	1	1	3	1	2	2	1	1	1	1	3	1	1	1	1	2	
	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	
	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	
	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	
	1	1	1	1	3	1	2	1	2	1	1	1	1	1	2	1	1	1	
	1	1	2	1	2	3	2	1	1	3	6	2	1	2	3	1	4	1	
	1	1	1	2	1	2	1	2	1	2	1	2	2	1	2	3	1	4	
	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	
	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	
	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
	8	10	17	8	10	17	8	7	6	2	2	7	1	10	3	13	3	7	
	1	1	2	2	1	1	2	1	1	1	2	1	2	1	1	1	1	1	
	1	1	2	2	1	1	2	1	1	1	2	1	1	2	1	2	1	1	
	3	13	10	3	3	8	2	1	3	1	3	5	2	5	2	6	4	2	
	1	2	2	1	1	2	1	1	1	1	1	6	3	4	2	3	2	3	
	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	
	1	1	4	1	1	1	1	1	1	2	1	4	1	3	4	2	1	1	
	1	1	3	2	1	1	1	1	1	1	1	2	4	1	2	1	1	1	
	3	2	3	1	1	1	2	1	2	2	3	2	2	3	3	3	2	1	
	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	
	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	
	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	
	1	1	1	2	2	2	2	2	1	2	2	1	1	2	1	3	1	2	
	1	1	1	2	2	1	2	2	2	2	1	1	1	1	2	1	1	1	
	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	
	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	
	1	3	4	2	4	4	1	1	1	1	1	3	1	1	1	1	1	1	
	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	
	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2	2	1	1	
	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	
	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	
	7	1	7	1	2	4	5	1	1	1	1	1	1	2	1	2	1	1	
	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	
	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	
	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	
	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	
	1	1	1	1	1	1	1	1	1	1	2	1	1	5	7	1	1	1	
	1	1	3	1	2	1	1	1	1	1	1	2	1	1	4	1	1	1	
	1	1	1	1	1	1	1	1	1	1	2	1	2	7	3	1	3	1	
	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	
	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	
	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	2	
	1	2	1	1	1	1	1	2	2	3	1	1	2	1	1	1	1	1	
	1	1	1	1	1	1	2	1	2	1	2	1	1	2	1	3	2	2	
	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	
	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	3	2	1	
	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	
	1	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1	1	1	
	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	
	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	
	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	
	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	
	1	1	1	1	1	1	1	1	1	2	1	2	4	1	1	2	1	4	
	1	1	1	1	1	1	1	1	1	1	1	3	2	5	2	8	1	4	
	1	3	1	1	1	1	2	2	4	1	3	3	2	1	2	3	2	1	
	1	2	2	1	2	1	3	1	5	1	1	1	1	1	1	1	1	1	
	1	1	2	1	2	1	1	1	1	1	2	5	2	1	1	5	3	1	
	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	
	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	
	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	
	2	3	2	4	1	6	1	1	1	1	2	4	2	4	2	3	1	1	
	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	
	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	
	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	
	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	
	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	
	1	1	1	1	2	1	2	1	1	1	2	2	2	2	1	1	16	1	
	1	1	4	1	1	2	1	1	6	2	1	3	3	1	1	1	6	1	
	1	1	1	1	1	1	1	1	1	1	1	1	1	4	2	1	1	1	
	1	1	2	1	3	2	1	1	3	1	1	1	1	5	1	1	1	1	
	1	1	1	1	2	2	1	1	2	1	1	3	2	1	2	1	1	1	
	1	18	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
	1	6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
	1	1	1	1	1	1	1	1	12	1	1	1	1	1	1	1	1	1	
	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	
	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	
	2	4	2	1	2	1	1	2	1	1	1	3	1	1	2	1	1	1	
	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	
	1	1	3	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	
	2	2	1	4	2	4	1	1	1	1	1	2	3	1	1	1	1	2	
	1	2	1	1	2	2	1	3	2	1	5	2	3	3	1	3	3	2	
	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	
	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	2	1	
	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	
	2	3	5	2	4	3	2	2	1	1	3	10	4	3	2	1	6	1	
	2	3	2	2	1	2	4	1	1	1	3	3	2	2	3	2	4	1	
	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	
	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	
	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	
	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	2	1	1	
	1	1	2	1	2	1	1	2	3	1	1	2	1	1	1	2	2	1	
	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	
	1	1	3	1	3	2	2	2	1	3	2	3	2	1	1	1	1	2	
	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	
	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	
	1	1	1	1	1	1	3	2	3	1	1	1	2	3	3	1	1	2	
	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	
	1	1	1	1	1	1	1	2	2	1	1	2	1	2	2	1	1	1	
	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	
	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	
	1	1	2	2	3	1	1	1	2	1	1	2	3	2	1	3	1	1	
	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	
	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	
	1	1	2	3	1	2	2	1	1	4	5	4	2	4	3	1	1	2	
	9	15	12	10	13	14	4	9	7	18	11	27	25	13	15	21	9	22	
	1	1	2	1	1	1	4	1	1	1	2	1	2	1	2	2	2	1	
	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	
	1	1	2	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	
	12	22	30	16	19	31	25	17	13	22	24	35	36	26	35	15	27	16	
	13	36	19	8	20	15	9	14	6	6	7	7	15	15	5	5	8	6	
	2	4	10	7	11	2	6	5	9	2	2	5	7	11	2	15	3	3	
	1	1	1	1	3	1	1	3	6	1	1	1	1	2	1	1	1	1	
	1	1	1	2	1	1	1	2	1	2	1	3	1	1	1	3	1	2	
	1	1	1	1	2	2	3	2	2	1	1	1	3	3	5	1	3	1	
	1	1	1	1	1	1	2	1	4	2	3	2	3	3	1	1	3	2	
	1	1	1	1	1	1	1	1	1	2	3	1	1	1	2	2	1	1	
	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	
	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	
	49	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	3	1	1	
	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	
	2	3	1	1	1	1	1	3	2	1	1	2	1	1	2	1	2	2	
	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	
	1	2	3	2	1	3	2	1	3	1	2	2	1	1	2	4	1	2	
	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	
	5	7	11	5	8	5	8	7	3	2	2	2	15	3	4	3	2	10	
	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	
	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	
	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	
	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	
	4	3	4	1	16	1	12	2	1	1	1	1	1	1	1	2	1	1	
	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	
	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
	4	9	1	8	4	2	1	1	1	1	1	1	1	1	1	1	1	1	
	1	1	1	4	2	1	1	1	1	1	1	1	1	1	1	1	1	1	
	1	2	10	8	3	25	8	4	11	4	9	10	3	7	10	4	15	3	
	1	1	1	1	1	1	1	1	1	2	1	4	1	1	2	1	1	1	
	1	1	1	1	74	1	1	1	1	1	1	1	1	1	1	1	1	1	
	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	
	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	
	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	
	1	1	1	1	1	1	1	59	1	1	1	1	1	1	1	1	1	1	
	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	
	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	
	1	2	4	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	
	17	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	
	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	
	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	2	1	
	4	4	1	1	1	1	4	3	2	2	1	2	1	1	1	1	1	1	
	1	1	1	5	4	2	3	4	6	3	3	5	6	2	1	3	5	1	
	98	142	108	93	97	89	81	104	91	139	131	153	181	123	120	89	113	107	
	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	
	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	
	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	
	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	
	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	
	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	
	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	
	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	
	1	1	4	2	5	1	2	2	1	3	1	2	2	2	4	1	1	1	
	1	1	3	1	3	3	1	1	1	1	1	2	1	1	2	1	1	1	
	1	1	1	1	1	1	1	1	1	2	2	3	1	2	1	4	1	1	
	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	2	2	1	
	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	
	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	
	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	
	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	
	1	1	1	1	1	1	1	1	1	1	1	7	1	3	2	8	2	4	
	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	
	1	1	1	1	1	1	1	1	1	194	1	2	1	1	1	1	1	1	
	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	
	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	62	
	1	1	1	1	1	1	1	1	1	1	1	1	27	2	4	1	1	1	
	1	1	1	1	1	1	1	1	1	1	1	1	4	1	2	2	2	1	
	3	6	10	3	5	9	2	4	5	2	4	5	2	2	5	7	3	2	
	1	3	1	1	2	2	1	1	2	1	2	1	1	1	1	1	1	1	
	2	1	1	1	1	1	1	1	6	2	1	2	1	2	1	1	2	3	
	7	10	11	7	7	5	16	5	4	1	12	8	4	6	7	7	6	5	
	2	7	3	8	3	3	4	3	5	5	4	2	5	3	8	2	4	4	
	1	1	2	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	
	1	1	1	1	1	3	2	1	2	1	2	2	1	1	4	1	1	2	
	5	6	7	5	2	9	4	4	2	8	13	9	9	5	12	13	7	12	
	1	2	2	2	2	1	1	2	2	7	4	8	9	13	9	8	5	6	
	1	1	1	1	2	2	1	1	1	1	2	2	1	2	2	3	4	4	
	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	2	
	1	1	1	1	1	1	1	1	1	1	3	3	2	5	1	1	2	1	
	1	2	1	1	3	1	1	3	7	8	4	4	1	1	2	5	2	3	
	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	
	1	1	1	1	3	2	1	2	1	2	2	1	1	2	1	1	3	1	
	1	4	2	2	1	1	1	6	1	2	6	6	2	8	3	2	5	5	
	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	
	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	
	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	2	
	1	1	1	1	1	3	1	1	1	1	1	1	1	2	1	1	1	1	
	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	
	2	1	3	1	1	1	1	1	1	1	2	2	1	1	1	1	3	2	
	1	1	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	
	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	
	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	
	1	1	6	3	2	2	1	3	1	1	1	1	1	1	1	3	1	2	
	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	94	1	1	
	1	2	4	7	1	1	1	1	3	1	1	1	1	1	1	5	1	1	
	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	
	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	
	3	5	2	1	1	5	5	3	2	1	1	1	1	1	2	1	1	1	
	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	
	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	2	3	
	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	
	2	1	2	4	1	3	1	5	2	2	2	1	1	2	1	2	1	3	
	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	
	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	
	1	3	2	5	4	1	6	2	3	4	14	4	5	4	9	2	4	3	
	1	2	1	1	2	2	1	2	1	5	7	6	6	5	3	5	6	1	
	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	40	
	3	1	1	1	2	2	3	1	2	1	1	2	2	1	1	1	1	1	
	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	
	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	
	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	
	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	
	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	
	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	
	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	
	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	1	
	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	
	1	5	2	1	6	8	10	2	2	1	4	2	2	1	4	2	3	1	
	591	664	855	570	649	705	634	478	742	459	457	564	709	568	599	580	479	520	
	1	1	1	1	1	1	1	1	1	1	2	1	2	1	19	1	1	1	
	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	
	1	1	1	1	1	1	1	1	224	1	1	3	1	1	1	2	2	1	
	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	
	1	1	5	2	2	3	2	1	1	2	4	1	2	2	2	1	1	2	
	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	
	1	1	3	1	1	1	2	1	1	1	8	1	2	6	3	4	2	2	
	1	5	2	2	4	3	4	5	1	3	2	5	4	1	3	4	5	1	
	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	
	3	5	2	6	2	6	2	5	3	3	1	2	2	1	4	7	1	5	
	1	1	1	1	2	2	2	1	1	1	1	1	2	1	1	1	1	1	
	1	1	1	1	1	1	1	1	1	9	1	2	1	1	1	1	1	1	
	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	
	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	
	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	3	3	
	1	4	5	1	2	4	9	2	2	2	15	3	7	1	5	2	7	4	
	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	
	20	11	16	10	9	15	11	4	8	15	17	12	25	15	16	12	18	14	
	1	1	1	1	1	1	1	1	1	1	1	71	1	1	1	1	1	1	
	7	16	12	11	15	12	11	12	4	3	4	8	7	6	7	5	9	3	
	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	
	1	1	1	2	2	1	1	1	1	3	1	2	2	2	1	1	5	1	
	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	
	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	2	1	1	
	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	
