actium	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
activities	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	
actor	1	1	4	1	1	1	1	1	1	2	1	4	1	3	4	2	1	1	
actors	1	1	3	2	1	1	1	1	1	1	1	2	4	1	2	1	1	1	
acts	3	2	3	1	1	1	2	1	2	2	3	2	2	3	3	3	2	1	
actual	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	
actually	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	
adam	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	
add	1	1	1	2	2	2	2	2	1	2	2	1	1	2	1	3	1	2	
added	1	1	1	2	2	1	2	2	2	2	1	1	1	1	2	1	1	1	
adder	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	
adders	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	
addition	1	3	4	2	4	4	1	1	1	1	1	3	1	1	1	1	1	1	
additions	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	
address	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2	2	1	1	
addressing	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	
adds	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	
adieu	7	1	7	1	2	4	5	1	1	1	1	1	1	2	1	2	1	1	
adincantida	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	
adjacent	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	
adjoining	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	
admir	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	
admirable	1	1	1	1	1	1	1	1	1	1	2	1	1	5	7	1	1	1	
admiration	1	1	3	1	2	1	1	1	1	1	1	2	1	1	4	1	1	1	
admire	1	1	1	1	1	1	1	1	1	1	2	1	2	7	3	1	3	1	
admired	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	
admit	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
admits	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	
admittance	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	2	
admitted	1	2	1	1	1	1	1	2	2	3	1	1	2	1	1	1	1	1	
ado	1	1	1	1	1	1	2	1	2	1	2	1	1	2	1	3	2	2	
adopt	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	
adopted	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	3	2	1	
adopts	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	
adore	1	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1	1	1	
adored	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	
adorn	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	
adulterate	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	
adulteress	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	
adulterous	1	1	1	1	1	1	1	1	1	2	1	2	4	1	1	2	1	4	
adultery	1	1	1	1	1	1	1	1	1	1	1	3	2	5	2	8	1	4	
advance	1	3	1	1	1	1	2	2	4	1	3	3	2	1	2	3	2	1	
advanced	1	2	2	1	2	1	3	1	5	1	1	1	1	1	1	1	1	1	
advancement	1	1	2	1	2	1	1	1	1	1	2	5	2	1	1	5	3	1	
advancements	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	
advances	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	
advancing	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	
advantage	2	3	2	4	1	6	1	1	1	1	2	4	2	4	2	3	1	1	
advantages	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	
adventure	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	
adventurous	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	
adversaries	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	
adversarius	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	
adversary	1	1	1	1	2	1	2	1	1	1	2	2	2	2	1	1	16	1	
advice	1	1	4	1	1	2	1	1	6	2	1	3	3	1	1	1	6	1	
advis	1	1	1	1	1	1	1	1	1	1	1	1	1	4	2	1	1	1	
advise	1	1	2	1	3	2	1	1	3	1	1	1	1	5	1	1	1	1	
advised	1	1	1	1	2	2	1	1	2	1	1	3	2	1	2	1	1	1	
aedile	1	18	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
aediles	1	6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
aemilius	1	1	1	1	1	1	1	1	12	1	1	1	1	1	1	1	1	1	
aeneas	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	
aeneid	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	
afar	2	4	2	1	2	1	1	2	1	1	1	3	1	1	2	1	1	1	
afeard	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	
affair	1	1	3	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	
affairs	2	2	1	4	2	4	1	1	1	1	1	2	3	1	1	1	1	2	
affect	1	2	1	1	2	2	1	3	2	1	5	2	3	3	1	3	3	2	
affectation	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	
affected	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	2	1	
affecting	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	
affection	2	3	5	2	4	3	2	2	1	1	3	10	4	3	2	1	6	1	
affections	2	3	2	2	1	2	4	1	1	1	3	3	2	2	3	2	4	1	
affects	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	
affined	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	
affinity	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	
affirm	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	2	1	1	
afflict	1	1	2	1	2	1	1	2	3	1	1	2	1	1	1	2	2	1	
afflicted	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	
affliction	1	1	3	1	3	2	2	2	1	3	2	3	2	1	1	1	1	2	
afflictions	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	
afflicts	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	
afford	1	1	1	1	1	1	3	2	3	1	1	1	2	3	3	1	1	2	
afforded	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	
affords	1	1	1	1	1	1	1	2	2	1	1	2	1	2	2	1	1	1	
affrighted	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	
afire	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	
afoot	1	1	2	2	3	1	1	1	2	1	1	2	3	2	1	3	1	1	
afore	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	
aforesaid	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	
afraid	1	1	2	3	1	2	2	1	1	4	5	4	2	4	3	1	1	2	
after	9	15	12	10	13	14	4	9	7	18	11	27	25	13	15	21	9	22	
afternoon	1	1	2	1	1	1	4	1	1	1	2	1	2	1	2	2	2	1	
afterward	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	
afterwards	1	1	2	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	
again	12	22	30	16	19	31	25	17	13	22	24	35	36	26	35	15	27	16	
against	13	36	19	8	20	15	9	14	6	6	7	7	15	15	5	5	8	6	
age	2	4	10	7	11	2	6	5	9	2	2	5	7	11	2	15	3	3	
